ICAO  Decription            FRQ      Phone no.          Name
 LVD                        116.500  0132768668116500  LEVEL ISLAND VOR-DME
 LVG                        117.200  0132768671117200  MOUNT LIVINGSTONE VOR
 LVL                        112.900  0132768676112900  LAWRENCEVILLE VORTAC
 LVM                        116.100  0132768677116100  LIVINGSTON VORTAC   
 LVT                        108.400  0132768684108400  LIVINGSTON VORTAC   
 LVZ                        111.600  0132768690111600  WILKES-BARRE VORTAC 
 LWB                        114.550  0132768766114550  LOWENBERG VOR-DME   
 LWL                        114.200  0132768776114200  WELLS VOR           
 LWM                        112.500  0132768777112500  LAWRENCE VOR-DME    
 LWT                        112.000  0132768784112000  LEWISTOWN VORTAC    
 LWV                        108.800  0132768786108800  LAWRENCEVILLE VOR-DME
 LXA                        113.100  0132768865113100  LHASA VOR-DME       
 LXI                        112.300  0132768873112300  LUXI VOR-DME        
 LXR                        114.400  0132768882114400  LUXOR VOR-DME       
 LYD                        114.050  0132768968114050  LYDD VOR-DME        
 LYE                        116.300  0132768969116300  LABOULAYE VOR       
 LYH                        109.200  0132768972109200  LYNCHBURG VORTAC    
 LYV                        116.500  0132768986116500  LADYSMITH VOR       
 LZR                        115.200  0132769082115200  LANZAROTE VOR-DME   
 LZZ                        112.500  0132769090112500  LAMPASAS VORTAC     
  MA                        117.500  0132327765117500  MOUNT ISA VOR-DME   
 MAC                        116.000  0132776567116000  MACHRIHANISH VOR-DME
 MAD                        110.400  0132776568110400  MADISON VOR-DME     
 MAF                        114.800  0132776570114800  MIDLAND VORTAC      
 MAG                        110.450  0132776571110450  MAGDEBURG VOR-DME   
 MAH                        114.900  0132776572114900  MARATHON VOR        
 MAI                        114.000  0132776573114000  MARIANNA VORTAC     
 MAK                        115.500  0132776575115500  MARSA ALAM VOR-DME  
 MAL                        111.200  0132776576111200  MALPENSA VOR-DME    
 MAM                        114.300  0132776577114300  MATAMOROS VOR-DME   
 MAN                        115.200  0132776578115200  MANAUS VOR-DME      
 MAP                        113.400  0132776580113400  MAPLES VORTAC       
 MAR                        112.600  0132776582112600  MARTIN VOR-DME      
 MAS                        108.600  0132776583108600  MAASTRICHT VOR-DME  
 MAU                        117.900  0132776585117900  MENE MAUROA VOR-DME 
 MAW                        111.200  0132776587111200  MALDEN VORTAC       
 MAY                        117.900  0132776589117900  MAYFIELD VOR-DME    
 MAZ                        110.600  0132776590110600  MAYAGUEZ VOR-DME    
 MBA                        117.700  0132776665117700  SMARA VOR-DME       
 MBE                        117.600  0132776669117600  MATSUMOTO VOR-DME   
 MBG                        117.150  0132776671117150  MOOSBURG VOR-DME    
 MBI                        117.000  0132776673117000  MARAMBIO VOR-DME    
 MBL                        111.400  0132776676111400  MANISTEE VOR-DME    
 MBO                        114.500  0132776679114500  MALABO VOR-DME      
 MBS                        112.900  0132776683112900  SAGINAW VOR-DME     
 MBT                        115.700  0132776684115700  MASBATE VOR-DME     
 MBW                        111.600  0132776687111600  MEDICINE BOW VOR-DME
 MBY                        109.600  0132776689109600  MOULINS/MONTBEUGNY VOR
  MC                        114.200  0132327767114200  MAROOCHYDORE VOR-DME
 MCB                        116.700  0132776766116700  MC COMB VORTAC      
 MCC                        109.200  0132776767109200  MC CLELLAN VOR-DME  
 MCE                        115.100  0132776769115100  ZUMBI VOR-DME       
 MCG                        115.500  0132776771115500  MCGRATH VORTAC      
 MCI                        113.250  0132776773113250  KANSAS CITY VORTAC  
 MCK                        115.300  0132776775115300  MC COOK VOR-DME     
 MCM                        112.900  0132776777112900  MACON VOR-DME       
 MCN                        114.200  0132776778114200  MACON VORTAC        
 MCO                        117.500  0132776779117500  MALLACOOTA VOR-DME  
 MCP                        112.000  0132776780112000  MACAPA VOR-DME      
 MCS                        113.900  0132776783113900  MONTE CASEROS VOR-DME
 MCT                        114.500  0132776784114500  SEEB VOR-DME        
 MCU                        116.400  0132776785116400  MACAU VOR-DME       
 MCW                        114.900  0132776787114900  MASON CITY VORTAC   
  MD                        116.300  0132327768116300  MADANG VOR-DME      
 MDE                        117.800  0132776869117800  MINAMI DAITO VOR-DME
 MDF                        117.000  0132776870117000  MILLDORF VOR-DME    
 MDG                        112.200  0132776871112200  MUDGEE VOR          
 MDI                        116.100  0132776873116100  MADURAI VOR-DME     
 MDN                        113.000  0132776878113000  MEDAN VOR-DME       
 MDO                        115.300  0132776879115300  MIDDLETON ISLAND VOR-DME
 MDP                        116.200  0132776880116200  MAR DEL PLATA VOR-DME
 MDY                        112.800  0132776889112800  MANDALAY VOR-DME    
 MEE                        108.600  0132776969108600  DAVIS VOR           
 MEI                        117.000  0132776973117000  MERIDIAN VORTAC     
 MEK                        112.900  0132776975112900  MEEKATHARRA VOR-DME 
 MEL                        114.250  0132776976114250  MELILLA VOR-DME     
 MEM                        117.500  0132776977117500  MEMPHIS VORTAC      
 MEN                        117.900  0132776978117900  MENDERES VOR-DME    
 MER                        116.300  0132776982116300  MERCADERES VOR-DME  
 MES                        117.600  0132776983117600  MESTA VOR-DME       
 MEV                        114.300  0132776986114300  BRONKHORSTSPRUIT VORTAC
 MEX                        115.600  0132776988115600  MEXICO VOR-DME      
  MF                        115.100  0132327770115100  MAMFE VOR           
 MFD                        108.800  0132777068108800  MANSFIELD VORTAC    
 MFE                        117.200  0132777069117200  MC ALLEN VOR-DME    
  MG                        112.100  0132327771112100  PHILIBERT TSIRANANA VOR-DME
 MGA                        112.100  0132777165112100  MANAGUA VOR-DME     
 MGM                        112.100  0132777177112100  MONTGOMERY VORTAC   
 MGN                        114.100  0132777178114100  MAGANGUE VOR-DME    
 MGR                        108.800  0132777182108800  MOULTRIE VOR-DME    
 MGW                        111.600  0132777187111600  MORGANTOWN VORTAC   
 MHE                        109.200  0132777269109200  MITCHELL VOR-DME    
 MHF                        113.600  0132777270113600  TRINITY VOR-DME     
 MHK                        110.200  0132777275110200  MANHATTAN VOR-DME   
 MHN                        112.600  0132777278112600  MENORCA VOR-DME     
 MHS                        115.500  0132777283115500  MAE HONG SON VOR-DME
 MHT                        114.400  0132777284114400  MANCHESTER VOR-DME  
 MHV                        109.800  0132777286109800  MONCHENGLADBACH VOR 
 MIA                        113.700  0132777365113700  MILDURA VOR-DME     
 MIC                        112.200  0132777367112200  MICHAELSDORF VOR    
 MID                        114.000  0132777368114000  MIDHURST VOR-DME    
 MIE                        114.400  0132777369114400  MUNCIE VOR-DME      
 MIL                        113.500  0132777376113500  MILOS VOR-DME       
 MIP                        109.200  0132777380109200  MILTON VORTAC       
 MIQ                        114.800  0132777381114800  MAIQUETIA VOR-DME   
 MIS                        117.100  0132777383117100  MISURATA VOR-DME    
 MIU                        113.700  0132777385113700  MAIDUGURI VOR-DME   
 MJE                        109.000  0132777469109000  MIYAKEJIMA VOR-DME  
 MJV                        113.300  0132777486113300  PALMA DE MALLORCA VOR-DME
 MJZ                        114.700  0132777490114700  MARCOS JUAREZ VOR   
  MK                        112.700  0132327775112700  MACKAY VOR-DME      
 MKB                        114.700  0132777566114700  MINANGKABAU VOR-DME 
 MKE                        116.400  0132777569116400  MUKAWA VOR-DME      
 MKG                        115.200  0132777571115200  MUSKEGON VORTAC     
 MKK                        116.100  0132777575116100  MOLOKAI VORTAC      
 MKL                        112.000  0132777576112000  MC KELLAR VOR-DME   
 MKN                        110.000  0132777578110000  MIKONOS VOR-DME     
 MKP                        111.200  0132777580111200  MOKPO VOR-DME       
 MKR                        110.800  0132777582110800  MIKRA VOR-DME       
 MKS                        116.300  0132777583116300  MEKNES VOR          
 MKT                        110.800  0132777584110800  MANKATO VOR-DME     
  ML                        114.100  0132327776114100  MELBOURNE VOR-DME   
 MLA                        112.100  0132777665112100  MAELLA VOR-DME      
 MLB                        110.000  0132777666110000  MELBOURNE VOR-DME   
 MLC                        112.000  0132777667112000  MC ALESTER VORTAC   
 MLD                        113.300  0132777668113300  MALINDI VOR-DME     
 MLE                        114.700  0132777669114700  MALE VOR-DME        
 MLF                        112.100  0132777670112100  MILFORD VORTAC      
 MLG                        117.200  0132777671117200  MALARGUE VOR-DME    
 MLK                        112.700  0132777675112700  MALAKAL VOR-DME     
 MLM                        114.600  0132777677114600  MORELIA VOR-DME     
 MLN                        109.600  0132777678109600  MITILINI VOR-DME    
 MLO                        114.300  0132777679114300  MELO VOR            
 MLP                        117.800  0132777680117800  MULLAN PASS VOR-DME 
 MLS                        112.100  0132777683112100  MILES CITY VORTAC   
 MLT                        117.900  0132777684117900  MILLINOCKET VOR-DME 
 MLU                        117.200  0132777685117200  MONROE VORTAC       
 MLY                        115.500  0132777689115500  MANLEY VOR-DME      
 MMD                        109.400  0132777768109400  MONTMEDY VOR        
 MMJ                        112.000  0132777774112000  MONTOUR VORTAC      
 MML                        111.000  0132777776111000  MARSHALL VOR-DME    
 MMM                        114.300  0132777777114300  MORMON MESA VORTAC  
 MMT                        113.200  0132777784113200  MC ENTIRE VORTAC    
 MMV                        112.900  0132777786112900  MAFIKENG VOR-DME    
 MNA                        115.100  0132777865115100  MINNA VOR-DME       
 MNG                        113.200  0132777871113200  MANGALORE VOR       
 MNM                        109.600  0132777877109600  MENOMINEE VOR-DME   
 MNO                        114.200  0132777879114200  MANADO VOR-DME      
 MNR                        112.500  0132777882112500  MONOR VOR-DME       
 MNS                        113.600  0132777883113600  MINSK-2 VOR-DME     
 MNV                        112.700  0132777886112700  MAUN VOR-DME        
 MOD                        114.600  0132777968114600  MODESTO VOR-DME     
 MOE                        108.650  0132777969108650  OYAMA VOR-DME       
 MOF                        114.500  0132777970114500  MAUMERE VOR-DME     
 MOK                        113.000  0132777975113000  BORDJ MOKHTAR VOR   
 MOL                        115.300  0132777976115300  MONTEBELLO VOR-DME  
 MON                        115.700  0132777978115700  PUERTO MONTT VOR-DME
 MOP                        110.600  0132777980110600  MT PLEASANT VOR-DME 
 MOS                        112.200  0132777983112200  MOSTAGANEM VOR-DME  
 MOT                        115.850  0132777984115850  MONTANA VOR-DME     
 MOU                        116.700  0132777985116700  MOULINS VOR-DME     
 MOV                        117.900  0132777986117900  MONCLOVA VOR-DME    
 MOX                        109.600  0132777988109600  MORRIS VOR-DME      
 MPE                        116.300  0132778069116300  MATSUYAMA VOR-DME   
 MPK                        117.300  0132778075117300  BANGUI M POKO VOR-DME
 MPV                        110.800  0132778086110800  MONTPELIER VOR-DME  
 MQD                        117.300  0132778168117300  MOUNT MCQUOID VOR   
 MQE                        116.600  0132778169116600  MIYAKO VOR-DME      
 MQG                        108.200  0132778171108200  NEZ PERCE VOR-DME   
 MQO                        112.400  0132778179112400  MORRO BAY VORTAC    
 MQP                        117.700  0132778180117700  MILLSAP VORTAC      
 MQU                        116.100  0132778185116100  MARIQUITA VOR-DME   
  MR                        114.600  0132327782114600  SHEREMETYEVO VOR-DME
 MRA                        117.300  0132778265117300  MRAGOWO VOR-DME     
 MRB                        112.100  0132778266112100  MARTINSBURG VORTAC  
 MRC                        114.000  0132778267114000  MARICA VOR-DME      
 MRD                        116.900  0132778268116900  MARDIN VOR-DME      
 MRE                        114.100  0132778269114100  AOMORI VOR-DME      
 MRF                        115.900  0132778270115900  MARFA VOR-DME       
 MRH                        113.800  0132778272113800  MASIRAH ISLAND VORTAC
 MRL                        114.300  0132778276114300  MARMUL VOR-DME      
 MRM                        108.800  0132778277108800  MARSEILLE/PROVENCE VOR-DME
 MRN                        115.500  0132778278115500  MORON VOR-DME       
 MRW                        116.000  0132778287116000  MEROWE VOR-DME      
 MSD                        114.000  0132778368114000  MASHHAD VOR-DME     
 MSL                        116.500  0132778376116500  MUSCLE SHOALS VORTAC
 MSN                        108.600  0132778378108600  MADISON VORTAC      
 MSO                        115.300  0132778379115300  MOUNT SANDON VOR    
 MSP                        115.300  0132778380115300  MINNEAPOLIS VOR-DME 
 MSR                        116.900  0132778382116900  MOSTAR VOR-DME      
 MSS                        112.400  0132778383112400  MOSSORO VOR-DME     
 MST                        116.700  0132778384116700  MAE SOT VOR-DME     
 MSV                        112.500  0132778386112500  MACAS VOR-DME       
  MT                        113.100  0132327784113100  TOAMASINA VOR       
 MTA                        114.100  0132778465114100  MARGARITA VOR-DME   
 MTD                        113.650  0132778468113650  MONTDIDIER VOR      
 MTG                        117.000  0132778471117000  MOUNT GAMBIER VOR   
 MTI                        115.500  0132778473115500  MOPTI/AMBODEDJO VOR 
 MTJ                        117.100  0132778474117100  MONTROSE VOR-DME    
 MTL                        113.650  0132778476113650  MONTELIMAR VOR-DME  
 MTM                        114.500  0132778477114500  MATARAM VOR-DME     
 MTO                        109.400  0132778479109400  MATTOON VOR-DME     
 MTP                        114.700  0132778480114700  MOUNT PLEASANT VOR  
 MTR                        114.400  0132778482114400  MONTERIA VOR-DME    
 MTT                        116.400  0132778484116400  MINATITLAN VOR-DME  
 MTU                        112.700  0132778485112700  MYTON VORTAC        
 MTW                        111.000  0132778487111000  MANITOWOC VOR-DME   
 MTY                        114.700  0132778489114700  MONTERREY VOR-DME   
 MUE                        113.300  0132778569113300  KAMUELA VOR-DME     
 MUN                        112.300  0132778578112300  MUNCHEN VOR-DME     
 MUS                        111.200  0132778583111200  MUS VOR-DME         
 MUT                        112.300  0132778584112300  MUT VOR-DME         
 MVA                        115.100  0132778665115100  MINA VORTAC         
 MVC                        116.800  0132778667116800  MONROEVILLE VORTAC  
 MVE                        111.600  0132778669111600  MONTEVIDEO VOR-DME  
 MVY                        114.500  0132778689114500  MARTHA'S VINEYARD VOR-DME
 MWA                        110.400  0132778765110400  MARION VOR-DME      
 MWB                        114.800  0132778766114800  MANADO VOR-DME      
 MWE                        114.900  0132778769114900  TOHOKU VOR-DME      
 MWH                        115.000  0132778772115000  MOSES LAKE VOR-DME  
 MXE                        113.200  0132778869113200  MODENA VORTAC       
 MXL                        115.000  0132778876115000  MEXICALI VOR-DME    
 MXQ                        112.900  0132778881112900  MIDWEST VOR-DME     
 MXW                        110.000  0132778887110000  MAXWELL VORTAC      
 MYC                        117.500  0132778967117500  MIYAKO JIMA VORTAC  
 MYS                        108.200  0132778983108200  MYSTIC VOR          
 MYV                        110.800  0132778986110800  MARYSVILLE VOR-DME  
  MZ                        115.700  0132327790115700  MWANZA VOR          
 MZB                        117.800  0132779066117800  MISSION BAY VORTAC  
 MZE                        112.400  0132779069112400  MIYAZAKI VOR-DME    
 MZT                        114.900  0132779084114900  MAZATLAN VOR-DME    
 MZV                        114.400  0132779086114400  MOLINE VORTAC       
 MZZ                        108.600  0132779090108600  MARION VOR-DME      
  NA                        112.200  0132327865112200  NAUSORI VOR-DME     
 NAH                        115.500  0132786572115500  NAMHA VOR-DME       
 NAK                        115.100  0132786575115100  NAKURU VOR-DME      
 NAN                        115.700  0132786578115700  NAN VOR-DME         
 NAR                        116.300  0132786582116300  NARRANDERA VOR-DME  
 NAS                        114.100  0132786583114100  PUNTA ARENAS VOR-DME
 NAT                        113.000  0132786584113000  NATTA VOR-DME       
 NAU                        112.300  0132786585112300  NAUTLA VOR-DME      
 NBR                        117.300  0132786682117300  NABIRE VOR-DME      
 NBW                        114.600  0132786687114600  GUANTANAMO BAY NS VOR
 NCH                        115.100  0132786772115100  CHANGBEI VOR-DME    
 NCN                        113.800  0132786778113800  INCHEON VOR-DME     
 NDG                        112.900  0132786871112900  QIQIHAR VOR-DME     
 NEA                        116.750  0132786965116750  TABANERA VOR-DME    
 NEJ                        116.700  0132786974116700  NEJRAN VORTAC       
 NER                        108.600  0132786982108600  NERATOVICE VOR-DME  
 NEU                        116.700  0132786985116700  NEUQUEN VOR-DME     
 NEV                        113.400  0132786986113400  NEVERS VOR          
 NEW                        114.250  0132786987114250  NEWCASTLE VOR-DME   
  NF                        112.400  0132327870112400  NORFOLK ISLAND VOR-DME
 NGA                        114.700  0132787165114700  NAGA VOR-DME        
 NGB                        116.300  0132787166116300  NINGBO VOR-DME      
 NGJ                        115.100  0132787174115100  NEPALGUNJ VOR-DME   
 NGP                        114.000  0132787180114000  TRUAX VORTAC        
  NH                        112.900  0132327872112900  NAWABSHAH VOR-DME   
 NHC                        116.500  0132787267116500  NAHA VORTAC         
 NHL                        116.500  0132787276116500  NHILL VOR           
 NHW                        114.600  0132787287114600  NANHUI VOR-DME      
  NI                        113.000  0132327873113000  NAURU VOR-DME       
 NIE                        116.500  0132787369116500  NIENBURG VOR        
 NIK                        117.400  0132787375117400  NICKY VOR-DME       
 NIN                        116.100  0132787378116100  JUNIN VOR           
 NIS                        113.900  0132787383113900  NIS VOR-DME         
 NIT                        116.500  0132787384116500  NITRA VOR-DME       
 NIZ                        112.400  0132787390112400  NICE VOR-DME        
 NJC                        116.500  0132787467116500  NIIJIMA VORTAC      
 NKE                        109.050  0132787569109050  NANKI VOR-DME       
 NKP                        111.600  0132787580111600  NAKHON PHANOM VOR-DME
 NKR                        110.200  0132787582110200  NAKHON RATCHASIMA VOR-DME
 NKS                        117.400  0132787583117400  NAKHON SI THAMMARAT VOR-DME
 NKZ                        113.600  0132787590113600  NOVOKAZALINSK VOR-DME
 NLD                        112.600  0132787668112600  NUEVO LAREDO VOR-DME
 NLG                        117.700  0132787671117700  NANLANG VOR-DME     
 NLY                        115.700  0132787689115700  YAOUNDE NSIMALEN VOR-DME
  NM                        115.300  0132327877115300  NEMA VOR            
 NMA                        115.100  0132787765115100  BIMA VOR-DME        
  NN                        112.500  0132327878112500  NADI VOR-DME        
 NNG                        114.500  0132787871114500  NANNING VOR-DME     
 NNP                        112.700  0132787880112700  NAGPUR VOR-DME      
 NNX                        115.600  0132787888115600  NANXIONG VOR-DME    
 NOA                        112.600  0132787965112600  NORA VOR            
 NOB                        116.100  0132787966116100  NOIBAI VOR-DME      
 NOL                        113.200  0132787976113200  NOLVIK VOR          
 NOR                        116.200  0132787982116200  NORVENICH VORTAC    
  NP                        114.400  0132327880114400  NEW PLYMOUTH VOR-DME
 NPH                        109.600  0132788072109600  POHANG (NAVY) VORTAC
  NR                        113.800  0132327882113800  NAPIER VOR-DME      
 NRE                        117.900  0132788269117900  NARITA VOR-DME      
 NRG                        113.800  0132788271113800  NERYUNGRI VOR-DME   
  NS                        116.400  0132327883116400  NELSON VOR-DME      
 NSA                        115.500  0132788365115500  NISA VORTAC         
 NSB                        117.500  0132788366117500  FASCENE VOR-DME     
 NSE                        117.300  0132788369117300  Yeltsovka VOR-DME VOR-DME
 NSH                        116.300  0132788372116300  NINGSHAN VOR-DME    
 NSK                        113.300  0132788375113300  NOVOSIBIRSK VOR-DME 
 NSL                        113.100  0132788376113100  IN SALAH VOR-DME    
 NSN                        117.500  0132788378117500  NONSAN VOR-DME      
 NSV                        116.200  0132788386116200  NELSPRUIT VOR-DME   
  NT                        113.200  0132327884113200  NIAMTOUGOU VOR-DME  
 NTE                        111.450  0132788469111450  NOTO VOR-DME        
 NTG                        115.600  0132788471115600  NANTONG VOR-DME     
 NTL                        116.300  0132788476116300  NORTEL VOR-DME      
 NTM                        115.300  0132788477115300  NATTENHEIM VORTAC   
 NTS                        115.500  0132788483115500  NANTES VOR-DME      
 NTW                        116.300  0132788487116300  NARATHIWAT VOR-DME  
 NUN                        108.800  0132788578108800  SAUFLEY VOR         
  NV                        113.100  0132327886113100  NAIROBI VOR-DME     
 NVA                        115.800  0132788665115800  NEIVA VOR-DME       
 NVD                        112.700  0132788668112700  NIZHNEUDINSK VOR    
 NVS                        114.950  0132788683114950  NAVAS VOR-DME       
 NVV                        116.100  0132788686116100  NIEUWOUDTVILLE VOR  
 NWN                        117.200  0132788778117200  NEWMAN VOR-DME      
  NY                        114.100  0132327889114100  NIAMEY VOR-DME      
 NYA                        112.800  0132788965112800  NATYA VOR           
 NYB                        113.300  0132788966113300  NANYINGBINDAO VOR-DME
 NYL                        116.300  0132788976116300  NYALA VOR-DME       
 NYR                        116.100  0132788982116100  NYIREGYHAZA VOR     
  NZ                        113.900  0132327890113900  NADZAB VOR-DME      
 NZE                        114.800  0132789069114800  NASU VOR-DME        
 OAB                        109.800  0132796566109800  MOAB VOR-DME        
 OAK                        116.800  0132796575116800  OAKLAND VORTAC      
 OAL                        117.700  0132796576117700  COALDALE VORTAC     
 OAX                        112.000  0132796588112000  OAXACA VOR-DME      
 OBD                        115.800  0132796668115800  EL OBEID VOR-DME    
 OBE                        109.650  0132796669109650  OBIHIRO VOR-DME     
 OBH                        114.800  0132796672114800  WOLBACH VORTAC      
 OBK                        113.000  0132796675113000  NORTHBROOK VOR-DME  
 OBN                        113.200  0132796678113200  OBLEON VOR-DME      
 OBV                        115.400  0132796686115400  OVERBERG VORTAC     
 OCF                        113.700  0132796770113700  OCALA VORTAC        
 OCK                        115.300  0132796775115300  OCKHAM VOR-DME      
 OCN                        115.300  0132796778115300  OCEANSIDE VORTAC    
 OCS                        116.000  0132796783116000  ROCK SPRINGS VORTAC 
 ODE                        114.750  0132796869114750  ODATE NOSHIRO VOR-DME
 ODF                        113.400  0132796870113400  FOOTHILLS VORTAC    
 ODG                        109.000  0132796871109000  WOODRING VOR-DME    
 ODI                        117.900  0132796873117900  NODINE VORTAC       
 ODK                        117.100  0132796875117100  KODIAK VORTAC       
 ODN                        115.500  0132796878115500  ODIN VOR-DME        
 ODR                        114.900  0132796882114900  WOODRUM VOR         
 ODS                        113.950  0132796883113950  ODESA VOR-DME       
  OE                        113.000  0132327969113000  OYEM VOR-DME        
 OED                        113.600  0132796968113600  ROGUE VALLEY VORTAC 
 OEL                        113.400  0132796976113400  CHOELE CHOEL VOR-DME
 OFK                        109.600  0132797075109600  NORFOLK VOR-DME     
  OG                        112.900  0132327971112900  OUAGADOUGOU VOR-DME 
 OGD                        115.700  0132797168115700  OGDEN VORTAC        
 OGG                        115.100  0132797171115100  MAUI VORTAC         
  OH                        109.000  0132327972109000  OHAKEA VORTAC       
 OHR                        112.500  0132797282112500  OHRID VOR-DME       
 OIE                        109.250  0132797369109250  OKI VOR-DME         
 OJC                        115.700  0132797467115700  ONJUKU VORTAC       
 OJD                        117.500  0132797468117500  OUJDA VOR-DME       
  OK                        112.900  0132327975112900  OAKEY VOR-DME       
 OKC                        115.900  0132797567115900  OKAYAMA VORTAC      
 OKE                        113.400  0132797569113400  OKECIE VOR-DME      
 OKF                        113.150  0132797570113150  DESNA VOR-DME       
 OKG                        115.700  0132797571115700  CHEB VOR-DME        
 OKK                        113.500  0132797575113500  KOKOMO VORTAC       
 OKL                        112.600  0132797576112600  PRAHA VOR-DME       
 OKM                        114.900  0132797577114900  OKMULGEE VOR-DME    
 OKW                        111.000  0132797587111000  BROOKWOOD VORTAC    
 OKX                        114.850  0132797588114850  FRYDLANT VOR-DME    
  OL                        111.200  0132327976111200  Orly VOR-DME VOR-DME
 OLE                        116.600  0132797669116600  NAGASAKI VOR-DME    
 OLK                        110.400  0132797675110400  WOLF LAKE VOR       
 OLM                        113.400  0132797677113400  OLYMPIA VORTAC      
 OLS                        108.200  0132797683108200  NOGALES VOR-DME     
 OLU                        111.800  0132797685111800  COLUMBUS VOR-DME    
 OMA                        117.900  0132797765117900  OMARSKA VOR-DME     
 OMD                        113.600  0132797768113600  OMIDIYEH VORTAC     
 OME                        115.000  0132797769115000  NOME VOR-DME        
 OMN                        112.600  0132797778112600  ORMOND BEACH VORTAC 
 ONA                        111.400  0132797865111400  WINONA VOR-DME      
 ONC                        113.100  0132797867113100  ERABU VORTAC        
 ONL                        113.900  0132797876113900  O'NEILL VORTAC      
 ONM                        116.800  0132797877116800  SOCORRO VORTAC      
 ONP                        117.100  0132797880117100  NEWPORT VORTAC      
 OOD                        112.800  0132797968112800  WOODSTOWN VORTAC    
 OOM                        110.200  0132797977110200  HOOSIER VORTAC      
 OPT                        117.100  0132798084117100  ROSIORI VOR-DME     
  OR                        113.000  0132327982113000  OHURA VOR-DME       
 ORA                        114.000  0132798265114000  ORAN VOR-DME        
 ORD                        113.900  0132798268113900  CHICAGO O'HARE VOR-DME
 ORE                        109.850  0132798269109850  OKUSHIRI VOR-DME    
 ORF                        116.900  0132798270116900  NORFOLK VORTAC      
 ORI                        112.600  0132798273112600  ORIO AL SERIO VOR-DME
 ORL                        112.200  0132798276112200  ORLANDO VORTAC      
 ORM                        117.300  0132798277117300  ORIMAA VOR-DME      
 ORT                        116.300  0132798284116300  NORTHWAY VORTAC     
 ORW                        110.000  0132798287110000  NORWICH VOR-DME     
 OSA                        112.500  0132798365112500  SANTA ROSA VOR-DME  
 OSE                        109.850  0132798369109850  MIHARA VOR-DME      
 OSH                        111.800  0132798372111800  OSHKOSH VORTAC      
 OSI                        113.900  0132798373113900  WOODSIDE VORTAC     
 OSK                        115.000  0132798375115000  ORNSKOLDSVIK VOR-DME
 OSN                        114.300  0132798378114300  OSNABRUCK VOR       
 OSO                        116.500  0132798379116500  OSORNO VOR-DME      
 OSS                        114.650  0132798383114650  OSTERSUND VOR-DME   
 OST                        114.900  0132798384114900  OSTIA VOR-DME       
 OSW                        117.600  0132798387117600  OSWEGO VORTAC       
 OTA                        117.450  0132798465117450  OSTRAVA VOR-DME     
 OTB                        109.800  0132798466109800  TUPELO VOR-DME      
 OTG                        110.600  0132798471110600  WORTHINGTON VOR-DME 
 OTH                        112.100  0132798472112100  NORTH BEND VORTAC   
 OTK                        114.800  0132798475114800  VALDOSTA VOR-DME    
 OTM                        111.600  0132798477111600  OTTUMWA VOR-DME     
 OTO                        114.000  0132798479114000  OTTO VOR            
 OTR                        113.900  0132798482113900  OTTRINGHAM VOR-DME  
 OTT                        113.700  0132798484113700  NOTTINGHAM VORTAC   
 OTU                        115.000  0132798485115000  OTUMBA VOR-DME      
 OTZ                        115.700  0132798490115700  KOTZEBUE VOR-DME    
 OUK                        113.300  0132798575113300  OULU VOR-DME        
 OVD                        114.100  0132798668114100  OVDA VOR-DME        
 OVR                        116.300  0132798682116300  OMAHA VORTAC        
 OWB                        108.600  0132798766108600  OWENSBORO VOR-DME   
 OWE                        113.900  0132798769113900  OSAKA VOR-DME       
 OXI                        115.600  0132798873115600  KNOX VOR-DME        
 OYE                        111.000  0132798969111000  KIBI VOR-DME        
 OZB                        109.000  0132799066109000  COZAD VOR           
 OZE                        117.050  0132799069117050  BOLZANO VOR-DME     
 OZN                        109.800  0132799078109800  ST GEORGE VOR-DME   
 OZR                        111.200  0132799082111200  CAIRNS VOR-DME      
 OZT                        116.700  0132799084116700  OUARZAZATE VOR-DME  
  PA                        112.800  0132328065112800  PARAKOU VOR         
 PAE                        111.800  0132806569111800  PHRAE VOR-DME       
 PAF                        113.300  0132806570113300  PAULO AFONSO VOR    
 PAI                        115.000  0132806573115000  PIRAI VOR-DME       
 PAK                        115.000  0132806575115000  PAKSE VOR-DME       
 PAL                        116.200  0132806576116200  PALU VOR-DME        
 PAM                        117.800  0132806577117800  PAMPUS VOR-DME      
 PAN                        116.100  0132806578116100  PANTELLERIA VOR-DME 
 PAP                        115.300  0132806580115300  PORT AU PRINCE VOR-DME
 PAR                        114.900  0132806582114900  PUERTO AGUIRRE VOR-DME
 PAS                        116.600  0132806583116600  PASSEIRY VOR-DME    
 PAV                        113.100  0132806586113100  PASTAZA VOR-DME     
 PAY                        112.800  0132806589112800  PUERTO AYACUCHO VOR 
 PAZ                        115.500  0132806590115500  POZA RICA VOR-DME   
 PBC                        115.200  0132806667115200  PUEBLA VOR-DME      
 PBF                        116.000  0132806670116000  PINE BLUFF VOR-DME  
 PBI                        115.700  0132806673115700  PALM BEACH VORTAC   
 PBL                        117.700  0132806676117700  PUERTO CABELLO VOR-DME
 PBO                        116.900  0132806679116900  PARABURDOO VOR-DME  
 PCA                        116.300  0132806765116300  PHUCAT VOR-DME      
 PCB                        115.400  0132806766115400  PHETCHABUN VOR-DME  
 PCU                        112.200  0132806785112200  PICAYUNE VOR-DME    
 PCX                        114.600  0132806788114600  PORTO VOR-DME       
  PD                        114.100  0132328068114100  PORT HEDLAND VOR-DME
